Order,Family,Genus,Species,Time,Disp.M,Disp.95,Mass,Diet,NDVI,HFI
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.034032233,0.190322575,22500,H,0.227591883,10.35854918
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.045196824,0.356876903,22500,H,0.267332101,6.82025453
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.035831186,0.200743474,22500,H,0.257542937,22.8809999
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.035139977,0.26614598,22500,H,0.220933288,14.77373974
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.033764148,0.296486846,22500,H,0.283323528,23.03238203
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.036501604,0.427103292,22500,H,0.081587107,10.83906015
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.028061692,0.221462509,22500,H,0.287503423,14.60590114
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.031068872,0.274196677,22500,H,0.178558869,17.66799829
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.035358014,0.260824229,22500,H,0.249755367,20.57805944
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.039540407,0.280005552,22500,H,0.29825412,24.33809205
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.044731957,0.427144371,22500,H,0.030911917,12.66319759
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.033185962,0.203627914,22500,H,0.304501602,26.03317209
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.036270864,0.259071257,22500,H,0.286140551,19.35144666
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.03304253,0.267327224,22500,H,0.234631451,20.27935383
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.037016245,0.301754539,22500,H,0.298263895,18.2930004
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.059286771,0.410273545,22500,H,0.220674266,19.84966246
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.041530043,0.344063846,22500,H,0.225820182,5.324953043
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.033647157,0.165976171,22500,H,1.010908005,6.249764578
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.051026288,0.258393808,22500,H,1.218394643,6.562855287
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.08484178,0.435801437,22500,H,1.024509469,20.68732126
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.064853178,0.354789931,22500,H,0.816276261,15.90293843
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,1,0.021560598,0.108580208,22500,H,1.082404568,14.97369523
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.060253034,0.327024101,22500,H,0.721226305,9.094030366
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.055085138,0.446976615,22500,H,0.854426243,14.68235713
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.0645539,0.528464084,22500,H,0.300686848,8.611117865
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.100773361,0.580777356,22500,H,0.426896179,12.41531239
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.13659752,0.68490534,22500,H,0.480247582,10.41335893
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.051126434,0.403187701,22500,H,0.384545144,12.31498592
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.05549908,0.405198673,22500,H,0.30635281,12.26346149
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.060683412,0.453890639,22500,H,0.827785875,11.57067373
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.041036544,0.265692686,22500,H,0.247154189,11.15968206
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.02894328,0.20761609,22500,H,-0.114817247,9.081302633
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.051179232,0.260959097,22500,H,0.236921397,12.16845318
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.0499756,0.24323301,22500,H,0.223978785,12.31244484
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.042247808,0.207121359,22500,H,0.318445646,12.09658078
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.048576083,0.211617729,22500,H,0.376585544,12.14572586
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.030547488,0.173229546,22500,H,0.169324896,11.96607258
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.057200152,0.358391154,22500,H,0.308601269,29.32471528
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.063370076,0.375245445,22500,H,0.218313846,22.14986295
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.061895193,0.411428896,22500,H,0.212948046,17.02030361
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.070438025,0.52012518,22500,H,0.234016712,19.91338815
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.04008921,0.204275483,22500,H,0.421914452,23.19782503
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.057782851,0.283968887,22500,H,0.3355343,24.76879209
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.054427077,0.34353754,22500,H,0.182815909,21.02497233
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.065899253,0.463436706,22500,H,0.276488906,27.1748256
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.049938584,0.454257125,22500,H,0.236397157,22.99077025
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.060058713,0.331458805,22500,H,0.316623365,25.47762214
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.066209186,0.324911694,22500,H,0.301800242,19.17644611
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.081137971,0.49715618,22500,H,0.172859363,19.47075629
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.056805033,0.316837766,22500,H,0.281527868,17.62397299
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.062479178,0.388076758,22500,H,0.257085308,18.07565466
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.058805961,0.301629739,22500,H,0.265433761,19.28599745
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.05311669,0.362018454,22500,H,0.22020501,18.91952648
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.040823944,0.3628364,22500,H,0.334166045,21.76512095
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.058423247,0.324353053,22500,H,0.333026254,21.78154622
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.051806628,0.483645316,22500,H,0.216585518,8.05888316
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.035621237,0.225323823,22500,H,0.207487221,4.600931542
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.055503048,0.407065121,22500,H,0.313313618,37.20374816
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.062422934,0.358067516,22500,H,0.372991137,6.908195087
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.076516639,0.437693926,22500,H,0.291589341,16.77621969
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.082945767,0.408867127,22500,H,0.289726144,21.22948869
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.072809616,0.399159607,22500,H,0.323862147,18.01053103
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.114479295,0.828830404,22500,H,0.210824438,21.07068452
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.065771528,0.435602857,22500,H,0.235294867,11.4889899
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.041279908,0.297362434,22500,H,0.093421177,17.82448964
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.055757174,0.310797,22500,H,0.287920698,24.9516302
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.054865291,0.360119943,22500,H,0.171204022,13.81902056
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.08353273,0.705596685,22500,H,0.296535459,29.43117858
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.069253592,0.445258662,22500,H,0.314823209,17.19089958
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.088479087,0.547951799,22500,H,0.244042609,17.83845105
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.108779965,0.605876228,22500,H,0.322579175,25.11014475
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.050953818,0.23701196,22500,H,0.288091232,19.25272845
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.089747336,0.546308868,22500,H,0.130188342,14.20294409
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.027452754,0.152497373,22500,H,0.008721443,20.30518924
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.033068569,0.173539238,22500,H,0.258796785,24.62705165
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.051744992,0.304333391,22500,H,0.215706624,20.34637683
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.050161785,0.410325819,22500,H,0.268719505,10.52512157
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.054030196,0.262356971,22500,H,0.255039594,10.38175946
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.083501576,0.508912956,22500,H,0.283082045,6.81455566
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.060457916,0.287522507,22500,H,0.32035871,22.84194879
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.049268676,0.277899291,22500,H,0.305560851,21.99177795
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.062045065,0.405634489,22500,H,0.250914281,14.86163236
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.058668632,0.429573483,22500,H,0.310365438,23.0257265
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.069359358,0.654059895,22500,H,0.106239206,10.83787457
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.064859022,0.38519675,22500,H,0.248810579,20.6201482
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.058285325,0.439380598,22500,H,0.274605401,14.22905089
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.049064541,0.426673706,22500,H,0.200932348,17.66797759
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.057272192,0.370249975,22500,H,0.26501382,20.55997605
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.067749756,0.411030799,22500,H,0.308711921,24.32175713
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.101242039,0.630622561,22500,H,0.088533387,12.58937728
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.055201018,0.268484797,22500,H,0.346152875,26.03195945
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.0587868,0.353604124,22500,H,0.305449148,19.360526
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.05685495,0.404356033,22500,H,0.265597988,20.34245974
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.05654151,0.267676521,22500,H,0.356088145,26.30919608
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.053013098,0.384507615,22500,H,0.24782619,24.9645167
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.072517519,0.40761659,22500,H,0.316547511,18.26766471
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.115267151,0.552484656,22500,H,0.224907962,19.80264583
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.076365871,0.483734016,22500,H,0.26094842,5.331083485
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.05586666,0.255112055,22500,H,0.761909131,6.273189291
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.063331308,0.360287849,22500,H,1.223332388,6.562002203
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,2,0.025529718,0.277151595,22500,H,1.062909265,15.08308943
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.115213736,0.397384539,22500,H,0.692180307,9.077111283
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.113789846,0.54426657,22500,H,0.824257834,14.69556832
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.124688759,0.610519287,22500,H,0.273448754,8.618286732
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.16988805,0.817363152,22500,H,0.398656788,12.41813592
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.21875536,0.838408354,22500,H,0.445431385,10.41511722
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.108543287,0.439452702,22500,H,0.34449313,12.33870054
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.111900007,0.527923569,22500,H,0.821173957,11.56091864
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.063555522,0.394523591,22500,H,0.283784222,11.10445824
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.028782779,0.203090326,22500,H,-0.243018669,8.898684157
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.068711572,0.310396087,22500,H,0.284496361,12.11368351
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.071631241,0.31095644,22500,H,0.15405142,12.20111806
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.063669672,0.287277859,22500,H,0.282309306,11.88793224
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.063017621,0.303528583,22500,H,0.339713737,11.89762547
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.037880492,0.28573443,22500,H,-0.023600639,12.09300675
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.092603824,0.46532004,22500,H,0.241592911,29.31987211
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.115714017,0.50925357,22500,H,0.214852506,22.15958705
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.117393089,0.587297773,22500,H,0.157446253,17.01217881
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.132733671,0.673697663,22500,H,0.186949783,19.94671848
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.064908118,0.261174008,22500,H,0.262753656,23.20031689
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.095350208,0.379586911,22500,H,0.315697177,24.77938984
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.099976847,0.352263494,22500,H,0.225761062,18.89757756
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.101215231,0.483146916,22500,H,0.150065542,21.08361494
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.121190617,0.597015305,22500,H,0.255508725,27.15459447
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.083667448,0.651690272,22500,H,0.196923822,23.05243326
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.101154697,0.425387056,22500,H,0.273154123,25.54558554
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.115926145,0.426358641,22500,H,0.244401186,19.23309226
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.239013377,1.28139361,22500,H,0.234062089,13.07552939
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.16572772,0.632863799,22500,H,0.195010966,19.45133661
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.103374383,0.425228977,22500,H,0.269314299,17.6184799
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.127660535,0.56306182,22500,H,0.226953957,18.03575805
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.097462401,0.400406683,22500,H,0.2805972,19.25060804
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.101046172,0.544605844,22500,H,0.180937912,18.92049997
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.066727553,0.372175611,22500,H,0.253666401,6.220162787
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.089556347,0.498734894,22500,H,0.264781076,21.90801007
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.109339007,0.45390253,22500,H,0.290315871,21.7008844
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.094896841,0.674178596,22500,H,0.162463797,8.052432351
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.050566037,0.287086313,22500,H,0.250104265,4.610959032
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.131002972,0.511250772,22500,H,0.214465294,37.19908814
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.108004591,0.478870395,22500,H,0.350718101,6.893225186
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.140822555,0.601414368,22500,H,0.256488225,16.76646652
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.145348339,0.497687247,22500,H,0.262278362,21.25007319
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.133869734,0.526116629,22500,H,0.288094456,18.00685398
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.238547047,1.067173666,22500,H,0.17579263,21.07864503
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.141233479,0.589002634,22500,H,0.261310455,11.31956301
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.085847709,0.405570307,22500,H,0.10520884,17.90509992
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.110477687,0.402714633,22500,H,0.186778065,24.93895335
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.096383403,0.469097023,22500,H,0.149917881,13.84991051
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.166067289,0.901436909,22500,H,0.28384015,29.3784422
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.138608439,0.623790133,22500,H,0.316285954,17.20271337
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.181823725,0.760492958,22500,H,0.218636784,17.82647394
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.198706337,0.747115891,22500,H,0.304147214,25.11844027
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.086659652,0.31354896,22500,H,0.2926124,19.27675688
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.182056495,0.800229531,22500,H,0.115806904,14.14911729
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.033085254,0.199703172,22500,H,-0.041845453,20.16236049
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.042404209,0.22241362,22500,H,0.179439794,24.6200143
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.103270226,0.429001766,22500,H,0.176920481,20.32732633
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.091163199,0.540466494,22500,H,0.240962341,10.51281152
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.083542889,0.345439422,22500,H,0.226215869,10.39584623
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.163982716,0.647024832,22500,H,0.233489436,6.839544962
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.097655987,0.37381416,22500,H,0.225383627,22.81669376
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.090089566,0.382509663,22500,H,0.272575618,21.97984488
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.107688896,0.548408581,22500,H,0.239993057,14.86334219
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.120250249,0.57576165,22500,H,0.27593157,23.02306758
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.131497468,0.97859154,22500,H,0.084489587,10.84281974
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.117633684,0.579377373,22500,H,0.22630762,20.60192918
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.106944518,0.621710463,22500,H,0.218655309,14.19070352
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.094116989,0.597321958,22500,H,0.197854702,17.60892098
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.110886187,0.527330438,22500,H,0.236754464,20.64214855
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.122319342,0.567601961,22500,H,0.266059583,24.31358232
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.215655075,0.8913558,22500,H,0.058988151,12.50787148
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.10154646,0.340948989,22500,H,0.318306589,26.03905384
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.101891311,0.646691332,22500,H,0.218959522,19.36291484
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.10316881,0.561370804,22500,H,0.236197882,20.31836738
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.08889902,0.435789041,22500,H,0.318245564,26.24066401
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.100443295,0.563326046,22500,H,0.229602473,24.71485961
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.144942473,0.53765437,22500,H,0.270492089,18.30546543
Artiodactyla,Cervidae,Capreolus,Capreolus capreolus,4,0.223286489,0.656329038,22500,H,0.167138877,19.66963614
